Chrom	StartPos	EndPos	#Observed	#Effective
6	16139669	16143202	100	29.658243902310904
6	16143216	16147909	100	22.27766268975717
6	16147923	16151633	100	13.961121845047252
6	16151656	16156097	100	17.806335662058075
6	16156105	16164334	100	20.206981496358992
6	16164338	16167842	100	23.125050468231706
6	16167881	16171643	100	16.479520732971572
6	16171678	16177148	100	22.06081257533736
6	16177176	16181407	100	23.454792032976613
6	16181413	16187292	100	25.891471485918018
6	16187350	16191946	100	16.200881304067842
6	16191970	16196638	100	16.344598116603862
6	16196658	16202847	100	14.19160140161031
6	16202946	16207483	100	19.235037632349734
6	16207630	16212168	100	13.211147748863262
6	16212258	16217393	100	14.542227689613178
6	16217394	16221306	100	16.056098588023147
6	16221414	16227775	100	19.99267376149494
6	16227782	16233368	100	40.42857692721151
6	16233391	16241594	100	42.86105959775895
6	16241621	16247103	100	26.34153544448871
6	16247118	16251281	100	12.892800503678309
6	16251299	16257374	100	10.958363408241887
6	16257381	16261932	100	12.622488045817786
6	16262000	16270677	100	14.505766785291279
6	16270719	16274485	100	15.578118205689478
6	16274625	16279326	100	12.61591976407237
6	16279342	16285062	100	11.056651918484182
6	16285186	16290825	100	13.413045270722215
6	16290836	16300861	100	14.228871680281511
6	16301168	16308893	100	15.337694508917423
6	16308983	16314710	100	12.835534995656367
6	16314787	16319470	100	15.171699338576964
6	16319529	16323713	100	12.560082952657702
6	16323740	16330149	100	18.50380578599363
6	16330221	16336209	100	13.451192270635744
6	16336231	16340120	100	13.060560172998112
6	16340178	16350253	100	22.664424325074293
6	16350414	16355383	100	15.416722885701155
6	16355395	16361464	100	20.43752675439667
6	16361672	16367871	100	17.41043702045946
6	16367924	16372648	100	26.194795440725315
6	16373044	16378403	100	19.761159316970495
6	16378458	16384562	100	13.818629492788222
6	16384613	16390377	100	13.914522705989807
6	16390398	16395159	100	20.859357092699312
6	16395170	16398652	100	13.485391396027765
6	16398667	16402270	100	16.412327964738655
6	16402290	16406196	100	18.696979107211774
6	16406223	16410781	100	13.591552622413658
6	16410817	16417739	100	13.083831045231157
6	16417837	16425110	100	10.850806372424959
6	16425111	16428510	100	13.855835294308882
6	16428516	16431202	100	13.131628566212264
6	16431407	16434551	100	13.66780837208389
6	16434623	16440142	100	21.66655452388541
6	16440185	16444295	100	10.547365533528119
6	16444321	16447334	100	19.883901725343986
6	16447361	16449715	100	13.383427257174862
6	16449769	16452666	100	13.388658277619733
6	16452672	16456192	100	11.722257123778945
6	16456239	16458879	100	17.782359720912865
6	16458900	16461412	100	12.357241677614127
6	16461424	16464545	100	16.24570081057415
6	16464547	16468534	100	12.41097700096216
6	16468544	16473607	100	14.212512982057344
6	16473654	16478443	100	11.82510404825046
6	16478452	16481114	100	18.049235762459624
6	16481135	16485713	100	13.193040976271199
6	16485783	16492099	100	48.72532835083847
6	16492125	16499156	100	50.12159687020417
6	16499179	16502019	100	20.49558711212188
6	16502113	16504465	100	11.982871096694314
6	16504471	16507056	100	13.61592650737381
6	16507058	16511243	100	12.059027807772644
6	16511277	16526142	100	21.778975829680746
6	16526145	16531304	100	21.213429268531186
6	16531305	16533321	100	11.321326949023511
6	16533324	16535633	100	12.850515315370899
6	16535634	16539296	100	11.82931323286617
6	16539410	16544772	100	11.69249896524969
6	16544883	16550273	100	17.02634320147542
6	16550320	16555298	100	28.298942341535266
6	16555302	16560044	100	29.86177157818099
6	16560182	16563204	100	26.529374234911522
6	16563245	16567617	100	16.373530176533293
6	16567654	16572772	100	12.08937972646276
6	16572792	16577148	100	13.359718104267674
6	16577159	16584902	100	15.703385099098867
6	16585032	16589407	100	12.47351870276162
6	16589451	16594823	100	14.906034601131179
6	16594844	16600485	100	12.442874518166619
6	16600504	16606093	100	16.585599863485932
6	16606100	16618858	100	13.49985350099308
6	16618872	16634696	100	26.317379386144424
6	16634704	16639900	100	18.260620894828865
6	16639946	16643332	100	17.781715820707465
6	16643522	16647971	100	14.743523901478206
6	16648001	16655796	100	13.320161934563657
6	16655807	16658864	100	13.33983421813549
6	16659108	16675407	100	28.7817162324166
6	16675441	16682089	100	18.99835562775387
6	16682149	16687767	100	12.932971816415481
6	16687785	16692417	100	12.737668371963743
6	16692508	16697769	100	18.25645436355903
6	16697845	16703621	100	16.59576979225254
6	16703673	16706811	100	25.110493401080003
6	16706856	16713140	100	30.88879237196567
6	16713345	16717680	100	32.804584721442176
6	16717681	16720091	100	17.79416164388579
6	16720136	16722684	100	26.977260897519383
6	16722695	16725840	100	40.597440445269626
6	16725858	16730078	100	18.482158688589045
6	16730115	16741862	100	15.029958662088944
6	16742030	16752091	100	26.50159447435705
6	16752142	16765700	100	21.85729555664394
6	16765703	16771169	100	13.807101783411706
6	16771182	16785794	100	15.422552368887132
6	16785811	16789885	100	16.146142880676102
6	16789947	16802184	100	15.20003518372101
6	16802494	16809100	100	13.26573445963794
6	16809122	16813985	100	14.812301367585235
6	16814075	16819769	100	15.361588755933148
6	16819771	16834711	100	17.450068862011285
6	16834713	16843387	100	30.23772831565796
6	16843416	16851360	100	23.432258427473897
6	16851378	16861492	100	15.967159716254358
6	16861873	16867556	100	14.829124427020751
6	16867596	16870689	100	18.253572252755653
6	16870697	16874492	100	12.245029090900868
6	16874564	16881684	100	16.09866969339867
6	16881688	16888442	100	16.4027744094843
6	16888447	16892620	100	22.02918203359843
6	16892634	16894853	100	20.72575883619203
6	16894886	16899798	100	15.786017785013577
6	16899813	16903148	100	23.878444429832296
6	16903216	16908894	100	20.57135955292268
6	16908897	16916459	100	14.729726419208163
6	16916468	16922355	100	15.856754168506075
6	16922380	16927613	100	20.95642532384029
6	16927633	16935240	100	30.946125568060616
6	16935244	16939684	100	15.236260094370362
6	16939691	16944140	100	15.289827825737095
6	16944196	16949867	100	13.550454898577911
6	16950021	16953765	100	13.470289975131866
6	16953771	16957944	100	18.439972613640855
6	16957995	16964560	100	19.502440110818767
6	16965099	16972147	100	19.995200029414633
6	16972212	16985014	100	18.55934739079005
6	16985164	16992203	100	13.053064077117845
6	16992274	16997157	100	14.391796507751792
6	16997161	17005294	100	14.942683018261253
6	17005485	17012627	100	32.79198735502388
6	17012636	17020987	100	23.142254669536698
6	17021037	17029259	100	31.709557799849893
6	17029261	17037083	100	31.132770631665267
6	17037103	17047230	100	17.454790077562393
6	17047467	17055057	100	13.653423782467456
6	17055119	17066552	100	18.12928453079732
6	17066555	17072759	100	15.374660355498783
6	17072870	17081597	100	20.1605881733757
6	17081626	17092879	100	72.9548630314409
6	17092927	17100158	100	16.32748188850961
6	17100435	17112170	100	19.16146128979198
6	17112307	17117303	100	12.899981049430131
6	17117321	17122960	100	16.117901604300524
6	17122972	17135753	100	18.25534777807875
6	17135758	17146652	100	23.088098722096547
6	17146670	17152758	100	17.936593843789687
6	17152813	17165242	100	18.30741764735074
6	17165284	17172537	100	15.36194597388635
6	17172860	17180352	100	13.170147971453403
6	17180395	17186581	100	13.934410922000133
6	17186607	17191346	100	12.811793823527793
6	17191369	17201770	100	15.773664358391997
6	17201822	17208775	100	17.78070360271949
6	17208803	17214317	100	12.206030117219953
6	17214339	17220114	100	13.621775519518032
6	17220115	17223980	100	17.809543815986657
6	17223985	17228514	100	18.595110167095434
6	17228552	17232552	100	14.713845698350951
6	17232588	17236079	100	16.181865228568142
6	17236085	17239678	100	12.46026630905289
6	17239739	17247941	100	14.588474419023072
6	17248042	17256933	100	17.15576101116629
6	17257348	17264242	100	22.156889142627257
6	17264280	17280229	100	16.562724952468777
6	17281133	17292061	100	12.875477662572877
6	17292142	17298861	100	12.803249329171777
6	17298869	17304875	100	14.724776803308906
6	17304885	17318149	100	14.776636295993853
6	17318211	17326856	100	17.87558562004699
6	17326967	17337337	100	22.960261110698063
6	17337351	17345007	100	17.219404868396964
6	17345020	17352042	100	16.03861309884649
6	17352069	17356870	100	23.04527591013799
6	17356877	17364474	100	22.12797268810128
6	17364497	17370588	100	14.166772628566633
6	17370622	17380619	100	22.10229416814075
6	17380627	17389858	100	20.73194331652087
6	17389861	17404784	100	20.433341464698476
6	17404800	17412044	100	16.600605074930833
6	17412256	17429207	100	30.05986508378109
6	17429311	17438231	100	19.660636560504877
6	17438304	17445355	100	18.371199143230662
6	17445452	17452778	100	21.805255129373492
6	17452786	17458692	100	15.37879104189815
6	17458797	17469168	100	31.84396116914492
6	17469188	17471942	100	8.762314600528804
6	17472267	17477973	100	19.212669616728675
6	17477976	17484425	100	25.910677643930853
6	17484501	17487262	100	15.296462931196743
6	17487271	17502136	100	16.857634369563396
6	17502169	17515724	100	13.225808535791288
6	17515736	17522119	100	15.722820809516932
6	17522131	17526525	100	18.7892900521001
6	17526533	17531918	100	14.837380037424925
6	17531925	17540515	100	15.838707979882038
6	17540548	17555480	100	12.738909716836659
6	17555513	17570074	100	14.743992622821565
6	17570085	17575201	100	9.659198906584834
6	17575392	17580542	100	12.26136113676457
6	17580582	17583158	100	15.354180158040556
6	17583186	17593084	100	20.853739226775517
6	17593088	17597463	100	10.402789469699968
6	17597525	17609479	100	7.320335488323124
6	17609501	17613547	100	8.857818467920524
6	17613766	17619123	100	10.535650992154945
6	17619194	17624293	100	18.037997887520156
6	17624360	17629534	100	19.69342503783667
6	17629537	17635593	100	19.957283660567633
6	17635680	17643959	100	48.52542847823032
6	17644057	17650314	100	30.35456040320993
6	17650324	17659122	100	37.122749441139284
6	17659170	17663441	100	18.39268866090603
6	17663506	17667968	100	17.209704589191425
6	17668053	17673201	100	14.494078197077403
6	17673265	17677741	100	16.350279569897808
6	17677763	17685046	100	31.546441223928092
6	17685068	17691869	100	38.34046802124489
6	17691871	17697664	100	26.372264016682387
6	17697672	17702130	100	19.103988517495484
6	17702148	17707031	100	23.505227765725053
6	17707048	17711284	100	33.44015361669361
6	17711319	17715688	100	26.245764600800747
6	17715714	17721354	100	18.453032966478137
6	17722013	17728099	100	15.56457994655878
6	17728233	17734538	100	13.957511278322784
6	17734547	17740137	100	21.715923358376045
6	17740140	17742944	100	19.06229673059771
6	17742945	17745709	100	19.32746219903832
6	17745722	17749161	100	17.38633178117393
6	17749231	17755748	100	22.460378056697344
6	17755771	17762070	100	18.17607306428962
6	17762273	17767502	100	22.85708519441355
6	17767596	17775502	100	18.519042134752862
6	17775646	17780998	100	17.001705293167436
6	17781018	17785602	100	17.620328335057124
6	17785633	17791700	100	19.017589870906363
6	17791702	17800967	100	17.610631765937917
6	17800971	17806457	100	16.350152033295245
6	17806458	17816398	100	24.134545142112117
6	17816404	17823921	100	22.17552924481546
6	17824096	17833546	100	21.27611860260135
6	17833564	17841733	100	14.291173598394579
6	17841743	17846092	100	17.739673565656982
6	17846246	17850632	100	18.78987106970309
6	17850658	17857056	100	40.24237259770436
6	17857262	17865199	100	23.407162269408662
6	17865229	17872329	100	16.033529395771335
6	17872727	17878288	100	17.05417324567891
6	17878488	17883459	100	15.677455300613019
6	17883490	17891437	100	17.754368338407605
6	17891490	17897814	100	29.899206769809798
6	17897827	17903526	100	22.35736972257316
6	17903842	17909572	100	16.031892796625762
6	17909611	17913630	100	20.40142058021522
6	17913648	17920070	100	17.89357345142843
6	17920270	17923389	100	16.07916602183944
6	17923393	17927409	100	18.751168269473375
6	17927421	17934094	100	13.635310640901217
6	17934169	17942906	100	13.342127060910443
6	17942983	17964645	100	10.820328253189778
6	17964667	17972456	100	12.632195824099696
6	17972458	17984911	100	19.367599940809257
6	17985000	17996173	100	19.29087410048148
6	17996265	18011506	100	15.468220307735614
6	18011648	18024241	100	22.366122567388622
6	18024339	18074699	100	30.167663043287714
6	18074702	18086826	100	18.1971942401291
6	18086948	18093771	100	21.06434619570674
6	18093868	18101172	100	16.495741667891785
6	18101241	18113210	100	19.696595491705303
6	18113226	18122455	100	16.276032025531855
6	18122686	18129379	100	24.73875556541369
6	18129460	18137979	100	15.964418296512733
6	18137988	18142792	100	12.406630955760448
6	18142802	18152223	100	13.429421849899768
6	18152435	18172159	100	22.09242201403582
6	18172244	18184846	100	21.9218353927465
6	18185369	18190335	100	9.386510000967931
6	18190336	18196225	100	11.748874284495134
6	18196229	18200440	100	12.938923161211566
6	18200443	18205481	100	11.484986763019148
6	18205504	18208176	100	11.449490318749156
6	18208209	18210832	100	9.014446855209528
6	18210839	18213961	100	11.641670898265694
6	18214060	18217977	100	11.811727023711
6	18218007	18222037	100	36.86058125162054
6	18222072	18230598	100	41.114550256156036
6	18230628	18238312	100	41.775549976306245
6	18238340	18249646	100	57.436595513234856
6	18249847	18256088	100	43.898227119626156
6	18256101	18279351	100	47.99792324053911
6	18279463	18287052	100	41.15363866126062
6	18287054	18330302	100	63.7755725250687
6	18330649	18398134	100	74.52463885044017
6	18401768	18439209	100	62.99595365085473
6	18439216	18439244	4	3.243546020075041
6	18439273	18460008	100	49.390512116565404
6	18460444	18469363	100	39.04428633618145
6	18469381	18484327	100	42.09638771055721
6	18484408	18518179	100	57.65497590620091
6	18518188	18535720	100	31.85664278032756
6	18535754	18590257	100	32.98399693422484
6	18590274	18622115	100	27.621229884732813
6	18622154	18716739	100	31.67605895554877
6	18716751	18740591	100	27.9807095918838
6	18744284	18777803	100	32.49003434117988
6	18778008	18778011	2	1.0414249897003174
6	18778079	18800791	100	17.817937385877883
6	18800797	18807810	100	22.038805754986655
6	18807813	18814100	100	15.979867713084182
6	18814108	18822771	100	20.35946033184581
6	18822920	18831492	100	13.806700697922913
6	18831499	18839442	100	18.383229783385943
6	18839448	18855106	100	16.202244757171606
6	18855125	18876885	100	23.17996211536287
6	18877109	18881153	100	22.15321525628989
6	18881162	18889339	100	19.38695202076288
6	18889363	18902069	100	24.12454283147883
6	18902079	18907486	100	12.680676146335646
6	18907524	18915956	100	11.36591646946761
6	18915974	18924544	100	15.29471099029261
6	18924575	18927723	100	11.350326833631883
6	18927745	18952015	100	19.871303265221268
6	18952045	18969223	100	31.510749514259714
6	18969260	18982177	100	24.370232548350046
6	18982245	18994303	100	20.1141637102076
6	18994327	19006890	100	29.86205983342306
6	19006897	19029294	100	24.099533014748644
6	19029637	19067480	100	39.23764809406605
6	19068716	19103460	100	31.09655545471398
6	19103496	19146474	100	39.800967541228154
6	19146669	19162071	100	18.488993633102872
6	19162150	19172649	100	19.176748596874994
6	19172719	19185269	100	17.66586628619393
6	19185529	19195244	100	21.608119523361285
6	19195306	19199955	100	9.032194546843947
6	19199983	19204361	100	18.024888103207758
6	19204370	19232979	100	24.179483960091403
6	19233197	19237223	100	10.403374256509434
6	19237234	19245629	100	16.23830462598536
6	19245638	19258388	100	24.57830625879535
6	19258483	19263391	100	11.81395375594429
6	19263447	19266739	100	15.657222964415123
6	19266779	19269670	100	15.092229125078429
6	19269678	19280134	100	21.143202803348316
6	19280158	19282857	100	8.403041409910607
6	19282878	19289302	100	16.06297765289175
6	19289329	19307901	100	16.44337441252808
6	19307905	19310449	100	14.163640906577925
6	19310455	19313982	100	16.425354621727827
6	19314144	19322333	100	13.15758071194503
6	19322418	19328093	100	18.34216873453824
6	19328166	19334684	100	15.930945866220842
6	19334725	19347434	100	15.62700739021951
6	19347459	19360047	100	22.146730556848873
6	19360068	19374887	100	34.21524890673086
6	19374950	19380214	100	16.551831535083146
6	19380292	19385244	100	20.013504245583793
6	19385278	19390339	100	17.88972525164921
6	19390340	19394783	100	21.922782052632506
6	19394808	19398443	100	15.91551099644986
6	19398482	19407695	100	20.338900997313328
6	19407701	19411583	100	17.576339195095787
6	19411603	19416149	100	23.17817705395875
6	19416601	19422459	100	14.64408361208428
6	19422460	19425282	100	12.04182268659443
6	19425299	19429925	100	19.89442934290472
6	19430582	19434062	100	16.588939573913557
6	19434120	19438183	100	13.444433032616882
6	19438189	19442376	100	13.68534062790841
6	19442394	19446742	100	15.732331049575322
6	19446758	19453817	100	17.666770643510688
6	19453825	19460544	100	18.656086052634528
6	19460590	19476637	100	25.629680961370454
6	19476640	19484591	100	17.442255236236406
6	19484649	19489240	100	16.40539277883325
6	19489272	19498684	100	23.884330268336598
6	19498687	19504717	100	16.214267089399737
6	19504839	19513482	100	11.050291761867825
6	19513511	19529119	100	11.639565697101588
6	19529198	19548151	100	15.400514698836709
6	19548188	19557036	100	13.147436549650429
6	19557045	19566288	100	14.656743805338614
6	19566301	19573276	100	17.629092650804846
6	19573389	19576425	100	18.658146401231505
6	19576432	19583407	100	17.550793207466327
6	19583444	19588834	100	11.895995598167396
6	19588943	19595178	100	16.784204691423135
6	19595187	19604529	100	13.729715625213952
6	19604579	19611468	100	19.19197818208135
6	19611479	19621491	100	14.618108906286562
6	19621514	19624999	100	16.386024377276918
6	19625047	19631089	100	17.94247785237985
6	19631146	19648084	100	23.181042792587622
6	19648110	19653454	100	19.19825650611577
6	19653625	19657479	100	13.108465100640998
6	19657491	19661895	100	17.473961173848835
6	19661941	19672540	100	11.782582600655946
6	19672604	19676645	100	18.23441230029858
6	19676659	19680506	100	35.67395201580872
6	19680520	19685016	100	28.229476369904845
6	19685175	19694126	100	23.13285300548911
6	19694156	19699635	100	18.37377360706494
6	19699693	19706261	100	20.501118252307418
6	19706296	19709504	100	18.606202592702857
6	19709515	19725527	100	40.68925721780678
6	19725529	19725529	1	1.0
6	19725585	19730047	100	35.162459569335056
6	19730052	19732159	100	8.649634028747244
6	19732166	19735353	100	15.061956687026274
6	19735396	19741345	100	16.258080861910244
6	19741351	19751611	100	21.889650695093888
6	19751681	19759072	100	17.318890022008016
6	19759162	19772712	100	21.883074658440957
6	19772739	19784057	100	23.176849079558846
6	19784220	19788177	100	19.754631577148228
6	19788209	19799847	100	20.914551868612392
6	19799903	19807738	100	30.375300628176475
6	19807964	19820013	100	23.018353740645527
6	19820341	19829119	100	14.431755168704058
6	19829151	19832378	100	17.029534660702414
6	19832394	19842183	100	17.441216506033278
6	19842234	19858944	100	21.262822574397454
6	19858949	19863427	100	18.27760316911413
6	19863463	19871135	100	19.999301827667207
6	19871161	19876586	100	17.08187746787231
6	19876685	19886614	100	27.730931918158475
6	19886761	19890721	100	45.229476730236634
6	19890747	19896804	100	39.48461736654156
6	19896856	19896856	1	1.0
6	19897072	19902582	100	15.594480381671392
6	19902761	19908201	100	16.09865515286277
6	19908218	19912013	100	13.289204638203383
6	19912016	19917328	100	15.393945684273312
6	19917340	19922154	100	14.360115018842968
6	19922176	19927892	100	17.38151856560379
6	19927929	19933047	100	33.611337402532754
6	19933051	19937496	100	26.916799758594706
6	19937566	19942513	100	16.795683164084956
6	19942536	19947937	100	14.882927426582306
6	19947939	19954125	100	16.872088463729135
6	19954168	19954168	1	1.0
6	19954374	19959604	100	21.768771054306136
6	19959643	19964422	100	23.590972449200066
6	19964430	19971133	100	18.204113472652416
6	19971169	19979467	100	24.174006956152233
6	19979497	19983238	100	12.873665065184241
6	19983245	19986521	100	13.694198022828836
6	19986618	19993016	100	12.466394012976835
6	19993022	20001066	100	15.480302016720337
6	20001084	20011593	100	22.345646866575542
6	20011623	20020633	100	17.70670231305754
6	20020649	20029739	100	15.640180917968369
6	20029750	20043870	100	15.722653567116275
6	20043883	20049154	100	13.202213749135034
6	20049183	20053620	100	14.009812628571353
6	20053626	20058416	100	15.840178259579666
6	20058419	20062357	100	17.45305561775525
6	20062361	20066046	100	17.293200715385666
6	20066114	20079188	100	28.449947956647605
6	20079202	20084455	100	38.06525200143794
6	20084469	20088044	100	12.681336088295307
6	20088046	20092198	100	15.670957513673752
6	20092204	20096518	100	15.329086820317087
6	20096571	20105583	100	16.558527378303403
6	20105862	20112893	100	15.650443050461874
6	20112968	20120440	100	15.410875204863629
6	20120531	20126294	100	13.661677638328733
6	20126307	20134140	100	18.6114440932068
6	20134145	20137749	100	16.293576981456965
6	20137751	20141638	100	13.818061852899936
6	20141769	20147350	100	18.395588453372966
6	20147404	20152702	100	18.875485559254702
6	20152755	20161125	100	24.2028700579169
6	20161189	20167238	100	14.217263946622584
6	20167280	20178372	100	12.619388688155869
6	20178373	20183468	100	18.423445098825617
6	20183470	20188550	100	18.34879339853942
6	20188613	20195100	100	19.64081687523301
6	20195313	20209565	100	27.416602448508435
6	20209588	20211822	100	18.412531801629108
6	20211830	20214902	100	16.1494520791489
6	20214925	20220747	100	18.280984247677836
6	20221222	20224515	100	16.85438151951901
6	20224516	20228162	100	15.468662128737542
6	20228216	20242519	100	21.74617112522745
6	20242538	20250341	100	21.240500051828334
6	20250377	20258770	100	18.342465177809867
6	20258842	20276194	100	30.966657527308744
6	20276309	20298034	100	27.03135968826753
6	20298095	20304548	100	17.472134662238535
6	20304564	20313453	100	28.67751330526923
6	20313458	20347317	100	41.40979877613048
6	20347479	20347479	1	1.0
6	20348905	20348905	1	1.0
6	20349225	20355586	100	45.691345654573134
6	20355671	20371231	100	22.759091723249938
6	20371250	20382515	100	18.37322889739822
6	20382604	20404125	100	27.810847150631943
6	20404328	20407779	100	17.797435717680415
6	20408033	20415549	100	16.759423281853607
6	20415564	20420773	100	19.45530934133506
6	20420801	20427314	100	17.75543459044252
6	20427361	20432169	100	18.104166040065955
6	20432225	20437704	100	14.511904547364722
6	20437731	20443213	100	14.683831572284387
6	20443244	20447579	100	14.591119414624579
6	20447626	20458631	100	11.233638402295838
6	20458635	20465355	100	11.918932781794727
6	20465394	20476890	100	18.677271368466236
6	20476917	20485162	100	17.072367006826198
6	20485521	20494155	100	20.710339475349663
6	20494168	20499166	100	19.96990665150295
6	20499182	20505536	100	13.409439667427556
6	20505640	20510801	100	21.711923306539052
6	20510824	20517200	100	58.89881824893328
6	20517219	20521349	100	41.68591963527588
6	20521353	20529204	100	20.981039676703507
6	20529268	20534172	100	21.7326736433601
6	20534215	20542701	100	37.41316613538081
6	20542863	20548767	100	23.117276072533272
6	20548790	20554792	100	32.535393528893366
6	20554905	20561701	100	30.8201869364729
6	20561729	20568576	100	30.57518892079245
6	20568806	20572335	100	21.154271721808218
6	20572386	20577099	100	22.131805017152292
6	20577237	20582530	100	19.17628820346819
6	20582538	20589812	100	17.96826312481111
6	20589822	20599881	100	32.47480273104048
6	20599924	20609439	100	28.810648216494904
6	20609459	20617666	100	50.98753872524334
6	20617715	20624135	100	45.443933561184345
6	20624212	20627856	100	26.16818725200025
6	20627991	20631674	100	21.771261607821195
6	20631706	20639448	100	17.64369489378735
6	20639467	20643989	100	19.73157005087443
6	20643992	20670692	100	24.190736042477198
6	20670703	20680227	100	17.22023432691899
6	20680234	20684858	100	18.44219537893706
6	20684909	20691301	100	13.37316015479757
6	20691353	20698696	100	22.276491701246258
6	20698723	20705766	100	16.0051968329847
6	20706193	20711983	100	19.14191134614601
6	20711994	20717552	100	15.363149376809087
6	20717566	20727336	100	13.466196558408665
6	20727392	20739336	100	23.16450588863796
6	20743521	20748680	100	15.407386815120859
6	20748681	20754954	100	18.059608303626135
6	20754981	20759141	100	15.35838817801774
6	20759144	20764626	100	14.583855066008692
6	20764768	20770441	100	18.425209521852324
6	20770453	20773739	100	18.780275842260313
6	20773797	20777534	100	16.096213733557217
6	20777550	20782376	100	13.899620513628811
6	20782390	20788925	100	16.076175577124797
6	20788945	20795511	100	18.06861903805402
6	20795699	20800924	100	14.206707203674465
6	20800936	20809539	100	24.510706350291414
6	20809564	20815341	100	18.826592577067206
6	20815529	20820059	100	17.280934735579503
6	20820079	20827146	100	20.734370328579754
6	20827332	20830494	100	20.582405228984452
6	20830536	20850698	100	20.730235845240696
6	20851144	20856321	100	15.702441237248806
6	20856331	20861800	100	17.921313006718076
6	20861830	20867438	100	19.75268357986927
6	20867688	20872276	100	18.256291868180455
6	20872354	20879002	100	19.43806692767756
6	20879012	20884742	100	15.508140344668519
6	20884743	20900104	100	18.335730269742367
6	20900553	20909175	100	19.402091169575506
6	20909348	20915927	100	36.644720331601704
6	20915936	20919114	100	15.38861678770217
6	20919141	20923875	100	18.59568049454718
6	20923964	20927053	100	11.62953428228116
6	20927213	20928890	100	14.122991965251288
6	20928897	20932213	100	23.23910813234516
6	20932215	20935924	100	16.795143744582006
6	20935927	20946513	100	16.2097618428715
6	20946549	20953319	100	14.720150588250682
6	20953337	20956520	100	9.509763999229222
6	20956607	20963715	100	12.118400754733006
6	20963722	20970234	100	12.596279026934663
6	20970254	20975542	100	12.411160941126514
6	20975564	20982949	100	11.14764002214092
6	20982957	20989276	100	15.91812939985413
6	20989299	20996660	100	11.994204705145567
6	20996710	21000609	100	13.202816535573131
6	21000627	21004825	100	15.347759468518621
6	21004831	21011489	100	17.904225183525238
6	21011491	21016843	100	14.597792490063167
6	21016881	21020978	100	14.102608588374363
6	21021044	21025977	100	13.170890377029128
6	21026050	21029181	100	13.670949552329105
6	21029183	21034230	100	10.228681971938578
6	21034323	21042428	100	13.116658784678222
6	21042543	21046496	100	10.1107306264879
6	21046554	21054636	100	14.423323239836286
6	21054667	21060107	100	10.046119083731867
6	21060172	21074706	100	13.473962432118668
6	21074824	21082842	100	14.283829213119237
6	21083054	21092467	100	14.574445920915743
6	21092555	21105558	100	16.74935125736892
6	21105735	21126617	100	7.995774711552805
6	21126619	21136172	100	9.004232044545589
6	21136223	21147898	100	25.300879337045828
6	21148030	21163109	100	21.247503290908313
6	21163186	21174729	100	9.509683084440347
6	21175271	21179789	100	13.314088982882843
6	21179800	21187517	100	10.187985470584131
6	21187522	21199031	100	22.65223750462585
6	21199107	21206809	100	15.288625947208274
6	21206932	21222828	100	12.849716054055392
6	21222832	21227075	100	9.484457203296515
6	21227076	21230374	100	12.181220852523609
6	21230457	21238588	100	11.532177782861574
6	21238591	21244574	100	13.71511770729662
6	21244602	21250700	100	11.062226431066243
6	21250758	21260882	100	16.53370286591815
6	21260909	21267152	100	25.25744017386939
6	21267164	21270681	100	9.0492477933564
6	21270787	21274240	100	13.299248691357597
6	21274346	21282503	100	11.622117942959484
6	21282513	21289866	100	19.437342089589382
6	21289895	21295810	100	11.610022855876089
6	21295887	21302117	100	16.4124903161836
6	21302165	21307284	100	15.804844962719095
6	21307472	21318656	100	19.38460179288039
6	21318698	21324450	100	18.615247852521563
6	21324464	21331616	100	16.108256392000207
6	21331630	21336282	100	15.592146811089815
6	21336290	21340975	100	16.910967681512144
6	21340987	21350526	100	17.21063311922179
6	21350546	21354758	100	10.766540338903994
6	21354813	21359360	100	15.245116315275489
6	21359400	21362653	100	15.236049169877667
6	21362668	21366149	100	19.02957526372048
6	21366160	21370617	100	13.836726557905678
6	21370618	21379536	100	16.681201351433145
6	21379554	21398258	100	20.220775644298968
6	21398307	21414220	100	23.974239348229762
6	21414583	21427461	100	22.03809515904927
6	21428071	21438821	100	28.499780978354185
6	21438826	21442662	100	21.448517571462123
6	21442769	21447830	100	19.155292794850578
6	21447836	21455028	100	21.36736145887226
6	21455167	21476206	100	22.328037641384732
6	21476437	21483230	100	19.258751067459684
6	21483300	21488424	100	23.281935470843294
6	21488442	21499949	100	14.08339177472891
6	21499998	21504333	100	16.905866678773798
6	21504376	21508455	100	20.287442653495905
6	21508493	21525438	100	23.27846158822755
6	21525450	21533920	100	25.088752522741828
6	21533943	21539562	100	13.42246024573928
6	21539710	21547015	100	15.332598069264577
6	21547045	21551075	100	18.393117866442037
6	21551088	21557929	100	20.130500397516542
6	21557939	21569166	100	23.10592362501712
6	21569177	21574069	100	21.21602696225264
6	21574161	21579794	100	20.050788413237157
6	21579843	21586193	100	16.37995678918287
6	21586258	21591998	100	17.594986642154744
6	21592060	21602107	100	17.85387747592707
6	21602159	21608037	100	13.214497717235574
6	21608099	21623371	100	27.404947145866892
6	21623543	21638937	100	32.06157521960507
6	21638995	21646308	100	22.04523979319722
6	21646328	21652353	100	19.958875450559
6	21652432	21663899	100	20.90281995754811
6	21663911	21667576	100	12.346663991679662
6	21667646	21671293	100	13.051249721867677
6	21671313	21674149	100	13.927921114962345
6	21674178	21681367	100	19.739102532238462
6	21681371	21684995	100	12.85008879160328
6	21685077	21687238	100	15.79680085423719
